Department,Department Name,Division,Gender,Base Salary,2021 Overtime Pay,2021 Longevity Pay,Grade
SHF,Sheriff's Office,Court and Transport,M,67999,6691.82,,G4
SHF,Sheriff's Office,Court and Transport,M,95922,6640.05,3906.58,G4
SHF,Sheriff's Office,Court and Transport,M,105514,6467.01,6375.85,D1
SHF,Sheriff's Office,Court and Transport,M,70378,6218.41,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,98498,6168.86,,D1
SHF,Sheriff's Office,Court and Transport,M,101946,5859.44,,D1
SHF,Sheriff's Office,Court and Transport,M,95922,5621.3,5044.26,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,98498,5581.98,,D1
SHF,Sheriff's Office,Sheriff Domestic Violence,M,95922,5361.12,2316,G4
SHF,Sheriff's Office,SHF 48 Administration,M,105514,5204.27,5511.18,D1
SHF,Sheriff's Office,Court and Transport,M,55441,5097.25,,G2
SHF,Sheriff's Office,Court and Transport,M,95922,4752.22,,G4
SHF,Sheriff's Office,Court and Transport,M,105514,4735.85,2545.71,D1
SHF,Sheriff's Office,Court and Transport,M,105514,3737.43,3667.04,D1
SHF,Sheriff's Office,SHF 48 Courthouse Security,M,105514,3580.59,6054.69,D1
SHF,Sheriff's Office,Court and Transport,M,98498,3571.97,,D1
SHF,Sheriff's Office,Sheriff Domestic Violence,M,105514,3430.02,,D1
SHF,Sheriff's Office,Court and Transport,M,78032,3301.45,,G4
SHF,Sheriff's Office,Court and Transport,F,95922,3265.92,,G4
SHF,Sheriff's Office,Administration,M,116075,3231.3,4034.16,D2
SHF,Sheriff's Office,Court and Transport,M,116075,3209.03,5419.68,D2
SHF,Sheriff's Office,Court and Transport,M,92679,3154.95,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,F,72930,3025.69,,16
SHF,Sheriff's Office,Administration,M,116075,3018.29,4034.16,D2
SHF,Sheriff's Office,Sheriff Domestic Violence,M,70378,2841.48,,G4
SHF,Sheriff's Office,Court and Transport,F,105514,2777.06,,D1
SHF,Sheriff's Office,Court and Transport,M,116075,2743.87,4726.92,D2
SHF,Sheriff's Office,Court and Transport,F,89548,2742.48,,G4
SHF,Sheriff's Office,Court and Transport,M,78032,2727.64,,G4
SHF,Sheriff's Office,Court and Transport,M,78032,2711.72,,G4
SHF,Sheriff's Office,Civil Process,M,105514,2649.79,,D1
SHF,Sheriff's Office,Child Support,M,95922,2456.76,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,70378,2302.9,,G4
SHF,Sheriff's Office,Warrant Section,M,59324,2253.6,,G3
SHF,Sheriff's Office,Court and Transport,M,70378,2010.6,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,61398,1988.77,,G3
SHF,Sheriff's Office,Sheriff Domestic Violence,F,51755,1892.05,,G2
SHF,Sheriff's Office,SHF 48 Court and Transport,M,95922,1876.46,5504.22,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,61398,1874.47,,G3
SHF,Sheriff's Office,Warrant Section,M,101946,1803.86,,D1
SHF,Sheriff's Office,Court and Transport,M,101946,1784.68,,D1
SHF,Sheriff's Office,Child Support,M,92679,1692.33,,G4
SHF,Sheriff's Office,Court and Transport,M,86519,1689.42,,G4
SHF,Sheriff's Office,Warrant Section,M,59324,1669.35,,G3
SHF,Sheriff's Office,Administration,F,70378,1653.6,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,53568,1624.53,,G2
SHF,Sheriff's Office,Civil Process,F,116075,1546.15,5419.68,D2
SHF,Sheriff's Office,Sheriff Domestic Violence,M,61398,1525.5,,G3
SHF,Sheriff's Office,SHF 48 Court and Transport,M,95922,1487.83,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,67999,1470.76,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,F,72930,1375.85,2172.56,16
SHF,Sheriff's Office,SHF 48 Sheriff Domestic Violence,F,43758,1350.62,2520.88,16
SHF,Sheriff's Office,Court and Transport,M,53568,1259.55,,G2
SHF,Sheriff's Office,Child Support,F,105514,1229.8,2547.04,D1
SHF,Sheriff's Office,Court and Transport,F,51755,1179.16,,G2
SHF,Sheriff's Office,Warrant Section,M,61398,1172.03,,G3
SHF,Sheriff's Office,Court and Transport,M,75391,1154.08,,G4
SHF,Sheriff's Office,Court and Transport,M,55441,1127.53,,G2
SHF,Sheriff's Office,Sheriff Domestic Violence,M,67999,1117.72,,G4
SHF,Sheriff's Office,Administration,M,116065.04,1098.14,,D2
SHF,Sheriff's Office,Warrant Section,F,67999,1095.3,,G4
SHF,Sheriff's Office,Court and Transport,M,89548,1086.55,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,116075,1068.09,5419.68,D2
SHF,Sheriff's Office,Court and Transport,M,70378,1046.83,,G4
SHF,Sheriff's Office,Court and Transport,M,95922,1040.75,3334.24,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,F,54605.57,1030.55,,16
SHF,Sheriff's Office,Court and Transport,M,95922,1012.81,3906.58,G4
SHF,Sheriff's Office,Warrant Section,M,75391,969.9,,G4
SHF,Sheriff's Office,Court and Transport,M,51755,945.94,,G2
SHF,Sheriff's Office,Administration,M,81024.39,918.07,,20
SHF,Sheriff's Office,Sheriff Domestic Violence,F,71245.75,917.18,,23
SHF,Sheriff's Office,Administration,M,95922,905.94,,G4
SHF,Sheriff's Office,Court and Transport,F,51755,901.83,,G2
SHF,Sheriff's Office,Warrant Section,M,72843,879.37,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,61398,872.07,,G3
SHF,Sheriff's Office,Civil Process,M,61398,864.63,,G3
SHF,Sheriff's Office,Courthouse Security,M,95922,857.68,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,63550,856.12,,G3
SHF,Sheriff's Office,Administration,F,105514,853.87,,D1
SHF,Sheriff's Office,Sheriff Domestic Violence,M,27584.6,843.95,,16
SHF,Sheriff's Office,Sheriff Domestic Violence,M,61398,840.7,,G3
SHF,Sheriff's Office,Courthouse Security,F,116075,823.57,2802.16,D2
SHF,Sheriff's Office,Administration,M,100267.18,812.04,,26
SHF,Sheriff's Office,Sheriff Domestic Violence,F,87969,791.08,2620.8,20
SHF,Sheriff's Office,Sheriff Domestic Violence,F,75216.68,756.85,,23
SHF,Sheriff's Office,Attachments,F,105514,756.17,6375.85,D1
SHF,Sheriff's Office,Sheriff Domestic Violence,F,63550,746.13,,G3
SHF,Sheriff's Office,Court and Transport,M,55441,728.9,,G2
SHF,Sheriff's Office,Court and Transport,M,78032,717.16,,G4
SHF,Sheriff's Office,Administration,M,95922,715.84,,G4
SHF,Sheriff's Office,Court and Transport,M,53568,710.23,,G2
SHF,Sheriff's Office,Civil Process,F,105514,667.45,,D1
SHF,Sheriff's Office,Sheriff Domestic Violence,F,72930,650.08,841.6,16
SHF,Sheriff's Office,Courthouse Security,M,67999,643.46,,G4
SHF,Sheriff's Office,Court and Transport,M,116075,599.75,,D2
SHF,Sheriff's Office,Warrant Section,M,61398,565.76,,G3
SHF,Sheriff's Office,Courthouse Security,M,61398,538.22,,G3
SHF,Sheriff's Office,Evictions,M,59324,537.04,,G3
SHF,Sheriff's Office,SHF 48 Sheriff Domestic Violence,M,70378,523.68,,G4
SHF,Sheriff's Office,Warrant Section,M,78032,519.13,,G4
SHF,Sheriff's Office,Court and Transport,M,95922,495.39,4979.9,G4
SHF,Sheriff's Office,Court and Transport,M,55441,473.94,,G2
SHF,Sheriff's Office,Child Support,M,116075,444.03,5419.68,D2
SHF,Sheriff's Office,Warrant Section,M,116075,430.25,5419.68,D2
SHF,Sheriff's Office,Evictions,M,89548,419.96,,G4
SHF,Sheriff's Office,Civil Process,F,67279.94,412.44,,16
SHF,Sheriff's Office,Warrant Section,M,105514,398.37,5548.65,D1
SHF,Sheriff's Office,Court and Transport,M,95922,390.12,3906.58,G4
SHF,Sheriff's Office,Court and Transport,F,95922,388.1,3334.24,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,F,116075,336.14,,D2
SHF,Sheriff's Office,Court and Transport,M,63550,320.96,,G3
SHF,Sheriff's Office,Sheriff Domestic Violence,F,61101.28,286.48,,20
SHF,Sheriff's Office,Civil Process,M,61398,248.78,,G3
SHF,Sheriff's Office,Civil Process,M,63550,248.78,,G3
SHF,Sheriff's Office,Civil Process,M,95922,242.12,,G4
SHF,Sheriff's Office,Attachments,M,83588,239.21,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,F,64076.13,216.47,,16
SHF,Sheriff's Office,Sheriff Domestic Violence,M,55441,201.63,,G2
SHF,Sheriff's Office,Court and Transport,M,95922,190.25,,G4
SHF,Sheriff's Office,Court and Transport,F,86519,186.36,,G4
SHF,Sheriff's Office,Civil Process,M,63550,183.32,,G3
SHF,Sheriff's Office,Court and Transport,M,132150.68,170.72,4294.32,D3
SHF,Sheriff's Office,Evictions,M,105514,141.37,,D1
SHF,Sheriff's Office,Warrant Section,M,72843,131.39,,G4
SHF,Sheriff's Office,Evictions,M,95922,117.81,5044.26,G4
SHF,Sheriff's Office,Court and Transport,M,83588,115.97,,G4
SHF,Sheriff's Office,Court and Transport,M,61398,110.26,,G3
SHF,Sheriff's Office,Child Support,M,75391,98.73,,G4
SHF,Sheriff's Office,Warrant Section,M,61398,95.18,,G3
SHF,Sheriff's Office,Court and Transport,F,61398,88.06,,G3
SHF,Sheriff's Office,Sheriff Domestic Violence,F,57038.72,78.32,,20
SHF,Sheriff's Office,Administration,M,51755,77.64,,G1
SHF,Sheriff's Office,Court and Transport,M,95167,70.22,,D1
SHF,Sheriff's Office,Court and Transport,M,95922,60.96,5772.4,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,F,72570.25,52.34,,20
SHF,Sheriff's Office,Court and Transport,M,105514,51.05,,D1
SHF,Sheriff's Office,Court and Transport,M,105514,19.14,,D1
SHF,Sheriff's Office,Civil Process,F,57443.79,13.62,,13
SHF,Sheriff's Office,Civil Process,M,20077.04,,,5
SHF,Sheriff's Office,Sheriff Domestic Violence,F,30585,,,16
SHF,Sheriff's Office,Civil Process,M,43529.81,,,13
SHF,Sheriff's Office,Civil Process,F,43529.81,,,13
SHF,Sheriff's Office,Warrant Section,F,45053.06,,,13
SHF,Sheriff's Office,Sheriff Domestic Violence,F,50975.02,,,16
SHF,Sheriff's Office,SHF 48 Court and Transport,M,50990,,,G4
SHF,Sheriff's Office,SHF 48 Administration,M,50990,,,G1
SHF,Sheriff's Office,SHF 48 Administration,M,51755,,,G1
SHF,Sheriff's Office,Administration,F,52759.16,,,16
SHF,Sheriff's Office,SHF 48 Court and Transport,F,54622,,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,F,57038.72,,,20
SHF,Sheriff's Office,SHF 48 Sheriff Domestic Violence,M,58447,,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,F,61101.27,,,20
SHF,Sheriff's Office,Evictions,F,63425,,3835.52,13
SHF,Sheriff's Office,Warrant Section,F,63425,,3835.52,13
SHF,Sheriff's Office,Child Support,F,63425,,3835.52,13
SHF,Sheriff's Office,Sheriff Domestic Violence,F,65454.62,,,20
SHF,Sheriff's Office,Court and Transport,F,72843,,,G4
SHF,Sheriff's Office,Civil Process,F,72843,,,G4
SHF,Sheriff's Office,Sheriff Domestic Violence,M,78032,,,G4
SHF,Sheriff's Office,Administration,F,80086,,1591.2,18
SHF,Sheriff's Office,Sheriff Domestic Violence,F,80086,,1591.2,18
SHF,Sheriff's Office,Court and Transport,M,80762,,,G4
SHF,Sheriff's Office,Court and Transport,F,83588,,,G4
SHF,Sheriff's Office,Court and Transport,F,83588,,,G4
SHF,Sheriff's Office,Court and Transport,M,86519,,,G4
SHF,Sheriff's Office,Court and Transport,M,95167,,,D1
SHF,Sheriff's Office,Court and Transport,M,95922,,3860.85,G4
SHF,Sheriff's Office,Child Support,M,95922,,,G4
SHF,Sheriff's Office,Administration,F,101350,,702,23
SHF,Sheriff's Office,Administration,M,101350,,936,23
SHF,Sheriff's Office,Court and Transport,M,105514,,3667.04,D1
SHF,Sheriff's Office,Court and Transport,M,105514,,6375.85,D1
SHF,Sheriff's Office,Sheriff Domestic Violence,M,113753.39,,,M3
SHF,Sheriff's Office,SHF 48 Court and Transport,F,116075,,5066.37,D2
SHF,Sheriff's Office,Sheriff Domestic Violence,M,136775.96,,4703.52,D3
SHF,Sheriff's Office,SHF 48 Sheriff Domestic Violence,M,140187,,5396.68,D3
SHF,Sheriff's Office,"Civil, Child Support and Criminal Divison",F,140187,,6426.44,D3
TBS,Department of Technology and Enterprise Business Solutions,OBP Voice Services,M,87969,123743.63,5318.56,20
TBS,Department of Technology and Enterprise Business Solutions,OBP Voice Services,M,91789.91,83967.23,5550.48,20
TBS,Department of Technology and Enterprise Business Solutions,OBP Voice Services,M,87969,10529.97,,20
TBS,Department of Technology and Enterprise Business Solutions,OBP Voice Services,M,80086,9351.17,,18
TBS,Department of Technology and Enterprise Business Solutions,OBP Radio Communications Services,M,87969,3587.46,,20
TBS,Department of Technology and Enterprise Business Solutions,OBP Radio Communications Services,M,86668.31,3009.76,,20
TBS,Department of Technology and Enterprise Business Solutions,OBP FiberNet Engineering and Operations,M,128483,2286.31,,28
TBS,Department of Technology and Enterprise Business Solutions,OBP Radio Communications Services,M,87969,2049.77,1820.16,20
TBS,Department of Technology and Enterprise Business Solutions,OBP Voice Services,M,116825,1766.77,,26
TBS,Department of Technology and Enterprise Business Solutions,OBP Fibernet Operations (GF),M,128483,1647.32,,28
TBS,Department of Technology and Enterprise Business Solutions,OBP Radio Communications Services,M,87969,1485.58,5318.56,20
TBS,Department of Technology and Enterprise Business Solutions,CIO Strategy and Planning,F,77536.87,1425.96,,22
TBS,Department of Technology and Enterprise Business Solutions,OBP Fibernet Operations (GF),M,152785,759.89,,32
TBS,Department of Technology and Enterprise Business Solutions,CIO Management Services,F,72930,439.78,4409.6,16
TBS,Department of Technology and Enterprise Business Solutions,OBP Radio Communications Services,M,81200,234.24,,20
TBS,Department of Technology and Enterprise Business Solutions,OBP Public Safety Data Systems,F,128483,186.23,1772.64,28
TBS,Department of Technology and Enterprise Business Solutions,OBP Community Technology,M,92211,65.52,,21
TBS,Department of Technology and Enterprise Business Solutions,OBP Community Technology,F,88893.08,58.96,,21
TBS,Department of Technology and Enterprise Business Solutions,ODT Geographic Information System,M,65547.48,,,23
TBS,Department of Technology and Enterprise Business Solutions,CIO Management Services,F,72930,,2172.56,16
TBS,Department of Technology and Enterprise Business Solutions,TBS 34 ODT Payroll/Comp/BI,F,73461.5,,,M3
TBS,Department of Technology and Enterprise Business Solutions,CIO Management Services,F,80086,,4842.24,18
TBS,Department of Technology and Enterprise Business Solutions,CIOs Office,F,80086,,,18
TBS,Department of Technology and Enterprise Business Solutions,ODT Geographic Information System,F,82910.12,,,26
TBS,Department of Technology and Enterprise Business Solutions,CIO Enterprise Information Security Office,M,84421.8,,,23
TBS,Department of Technology and Enterprise Business Solutions,OBP Data Center Management,M,87969,,5318.56,20
TBS,Department of Technology and Enterprise Business Solutions,OBP Community Technology,M,88893.08,,,21
TBS,Department of Technology and Enterprise Business Solutions,ODT Geographic Information System,F,96362.25,,2233.14,28
TBS,Department of Technology and Enterprise Business Solutions,CIO Device Client Management,M,101350,,6127.68,23
TBS,Department of Technology and Enterprise Business Solutions,CIO System Center Configuration Management,M,102000,,,28
